x,y,z
0.677087,0.368526,-0.0959
0.951326,0.978239,-0.242122
0.950799,1.18476,-0.241369
0.950518,1.24865,-0.241073
0.767962,1.0973,-0.143158
0.577113,0.824752,-0.041054
0.550451,1.08671,-0.026109
0.622135,1.24632,-0.064329
0.455193,1.04772,0.025074
0.312998,0.713504,0.10085
0.25372,0.58919,0.132473
0.219391,0.639274,0.151065
0.400427,1.27204,0.055061
-0.502084,1.12704,0.540499
-0.500241,0.927299,0.539053
-0.252775,-0.400866,0.399256
-0.14897,-0.407976,0.344736
-0.15814,-0.450523,0.349454
-0.355824,-2.22948,0.449233
0.031557,-0.34872,0.250081
1.05447,-1.52318,-0.289672
1.05098,-1.4513,-0.287679
1.05659,-1.44619,-0.290609
0.951502,-0.456998,-0.233198
0.963989,-0.39811,-0.239621
0.958302,-0.343783,-0.236512
0.966462,-0.295857,-0.240689
0.957097,-0.2486,-0.235665
0.968366,-0.197858,-0.241467
0.964627,-0.149253,-0.239394
0.961109,-0.096951,-0.237429
0.965075,-0.045853,-0.239396
0.963146,0.051967,-0.238162
0.962543,0.103329,-0.237729
0.963836,0.150664,-0.238301
0.962485,0.202965,-0.237474
0.95012,0.257939,-0.230857
0.957498,0.304521,-0.234626
0.958842,0.350574,-0.235228
0.959357,0.402891,-0.23538
0.773175,0.402019,-0.137624
0.922322,0.537127,-0.215631
0.942135,0.554732,-0.225994
0.951831,0.5724,-0.231045
0.535708,0.386227,-0.012973
0.924402,0.743114,-0.216258
0.962235,0.7813,-0.236036
0.971501,0.810822,-0.240835
0.965578,0.850507,-0.237635
0.963801,0.903408,-0.236583
0.969078,1.00059,-0.239134
0.967066,1.05214,-0.237961
0.968171,1.1003,-0.238433
0.9729,1.25,-0.240577
0.893667,1.2639,-0.198943
0.87197,1.24366,-0.187596
0.836426,1.2026,-0.169026
0.545616,1.05008,-0.016676
0.609001,1.27866,-0.049441
0.411245,0.927274,0.0536
-0.250907,-0.399016,0.394726
-0.455156,-2.17522,0.49529
1.06368,-1.5712,-0.280846
1.06356,-1.39794,-0.280397
1.05011,-1.33197,-0.273364
1.00057,-0.325816,-0.245741
0.718257,0.325851,-0.099761
0.714777,0.352553,-0.09792
0.703014,0.400432,-0.091791
0.786548,0.454134,-0.134431
0.984691,0.601951,-0.235528
0.689832,0.503893,-0.08481
0.71592,0.528446,-0.098109
0.717868,0.555205,-0.099047
1.00371,1.15586,-0.244019
0.913286,1.26307,-0.197491
0.811145,1.15973,-0.145437
0.617982,0.884845,-0.047174
0.467624,0.699941,0.029379
0.310567,0.686201,0.109746
0.230625,0.580485,0.15043
-0.153821,1.19511,0.34861
-0.252682,1.20356,0.399235
-0.500605,1.15866,0.526047
-0.492225,0.599866,0.520501
-0.267252,-2.20022,0.395281
1.0883,-1.61488,-0.27936
1.10196,-1.60597,-0.28615
1.10714,-1.59908,-0.288719
1.10082,-1.49279,-0.285332
1.10406,-1.34644,-0.28662
0.422805,-0.399231,0.055207
1.00155,-0.459774,-0.23352
1.01184,-0.447597,-0.238625
1.01589,-0.399283,-0.240537
1.01361,-0.297092,-0.239173
1.01023,-0.249907,-0.237381
1.01105,-0.194722,-0.237668
1.01332,-0.145512,-0.238687
1.01631,-0.096717,-0.240071
1.00845,-0.047483,-0.236042
1.00202,0.053574,-0.232609
1.00617,0.102185,-0.234568
1.00926,0.151432,-0.236001
1.01135,0.206367,-0.236918
1.00523,0.275624,-0.233712
1.00913,0.3025,-0.235598
1.00324,0.352917,-0.232549
1.01115,0.404388,-0.236377
1.00034,0.590078,-0.230572
1.01534,0.605368,-0.238015
0.775862,0.603964,-0.118604
1.01371,0.808423,-0.23675
1.01221,0.852462,-0.235904
1.01766,0.904513,-0.238507
1.02302,0.950615,-0.241074
1.01589,1.00383,-0.237402
1.01759,1.05051,-0.238146
1.01683,1.10611,-0.237639
1.01997,1.20023,-0.238996
1.01718,1.25045,-0.237495
0.797521,1.11409,-0.128264
0.60189,0.841765,-0.031321
0.671851,1.25136,-0.065291
0.199717,0.562969,0.168601
0.338227,1.02176,0.100558
-0.159191,1.22274,0.349046
-0.258586,1.19931,0.398557
-0.35262,1.27792,0.445623
-0.151357,-0.399905,0.33928
-0.078525,-2.2305,0.299851
0.325896,-0.449492,0.107472
1.11237,-1.54226,-0.276778
1.10571,-1.44005,-0.273314
1.11544,-1.37794,-0.2779
0.959039,0.227789,-0.198402
0.80413,0.353513,-0.122917
0.756107,0.336078,-0.099641
0.653844,0.35654,-0.049949
1.05308,0.991723,-0.242356
1.05421,1.14204,-0.242574
0.962578,1.26243,-0.19782
0.917848,1.2462,-0.17614
0.75274,1.02659,-0.096471
0.448543,0.695908,0.050476
0.624617,1.12166,-0.034059
0.680029,1.23636,-0.060705
0.65581,1.27833,-0.048854
0.577382,1.23276,-0.01088
0.200612,0.548988,0.170515
0.198456,0.549864,0.171564
-0.062458,1.21259,0.299706
-0.501955,1.05428,0.512722
-0.450807,-2.20021,0.474655
-0.442125,-2.20244,0.470547
-0.182579,-2.19804,0.347886
1.13227,-1.68054,-0.272413
1.15469,-1.68332,-0.283015
1.1579,-1.58464,-0.284317
1.15999,-1.54554,-0.285216
1.15018,-1.45285,-0.280376
1.15176,-1.44209,-0.281097
1.15742,-1.39917,-0.28368
0.381929,-0.398883,0.085059
1.0583,-0.458284,-0.234747
1.07799,-0.449257,-0.244036
1.06762,-0.398953,-0.239024
1.06803,-0.348737,-0.239104
1.06913,-0.299861,-0.239518
1.06585,-0.245533,-0.237847
1.064,-0.197975,-0.236865
1.06637,-0.146684,-0.237872
1.06849,-0.09571,-0.238765
1.06209,-0.049585,-0.235635
1.05759,0.051041,-0.233288
1.06274,0.10194,-0.235607
1.05687,0.152114,-0.232723
1.05972,0.204005,-0.233955
1.06487,0.300295,-0.236178
1.0673,0.350136,-0.237214
1.06693,0.400314,-0.236926
1.06459,0.450988,-0.235709
0.818514,0.427702,-0.119458
0.759499,0.441255,-0.091535
1.06041,0.633336,-0.233332
1.05754,0.890997,-0.231405
1.07183,0.911408,-0.238115
1.06949,1.00283,-0.236808
1.07435,1.05272,-0.238993
1.07119,1.15543,-0.237272
1.07869,1.20495,-0.240706
1.07504,1.25439,-0.238874
0.679271,0.903573,-0.052594
0.45973,0.704505,0.050728
0.451814,0.760656,0.054594
0.524803,0.90603,0.020419
0.700035,1.26817,-0.061601
0.313891,0.924024,0.120143
0.354176,1.27521,0.101879
-0.489074,0.871748,0.499537
-0.489313,0.751167,0.499383
-0.48901,0.743919,0.499224
-0.514877,-1.94621,0.498648
-0.515499,-2.04503,0.498716
-0.51726,-2.08606,0.499436
-0.516277,-2.11752,0.498914
-0.507002,-2.15346,0.494571
-0.404475,-2.18356,0.44737
-0.396742,-2.19045,0.4438
1.16331,-1.73523,-0.272408
0.450886,-0.40348,0.058051
0.465848,-0.399259,0.051181
0.856594,-0.405699,-0.128472
1.10586,-0.452975,-0.243174
1.10765,-0.447743,-0.243985
1.10399,-0.399251,-0.242194
1.11046,-0.349751,-0.245057
1.10009,-0.296214,-0.240174
1.10027,-0.220003,-0.240088
1.10056,-0.161359,-0.240092
1.10064,-0.082493,-0.239957
1.10088,0.094703,-0.239675
1.10253,0.189996,-0.240226
1.10099,0.200408,-0.239495
1.05645,0.296529,-0.218808
1.10502,0.332779,-0.241056
1.10047,0.353896,-0.238916
1.10081,0.405558,-0.238962
1.04622,0.458216,-0.213749
0.639342,0.349161,-0.026932
0.843257,0.494041,-0.12036
1.09284,0.656806,-0.234743
0.859015,0.540717,-0.127502
0.818999,0.623956,-0.108922
1.10115,0.957901,-0.237899
1.10072,1.00104,-0.237608
1.10447,1.05907,-0.239204
1.10126,1.10324,-0.237631
1.10517,1.17699,-0.239268
1.10261,1.20534,-0.238028
1.10786,1.25417,-0.240333
1.0174,1.26645,-0.198719
0.843894,1.09395,-0.119332
0.653993,0.850066,-0.032566
0.678106,1.18655,-0.04291
0.691786,1.22306,-0.049119
0.466594,0.959606,0.053829
0.310767,0.64727,0.124781
0.252939,0.588732,0.151237
0.325249,0.956082,0.118803
0.255791,1.28781,0.151465
-0.500923,1.1831,0.499121
-0.493602,1.04697,0.495456
-0.495905,0.998755,0.496408
-0.493298,0.944936,0.495091
-0.354235,-0.402991,0.422476
-0.302308,-0.409351,0.399389
-0.175267,-0.501829,0.342738
-0.190016,-0.575161,0.349131
-0.529434,-1.71206,0.497457
-0.523129,-1.7662,0.494537
-0.525415,-1.82645,0.495421
-0.52238,-1.87162,0.493974
-0.522087,-1.95961,0.493651
-0.411342,-2.2041,0.443908
-0.310699,-2.20027,0.399198
1.2012,-1.78294,-0.271675
1.18988,-1.64207,-0.266336
1.20521,-1.63392,-0.273132
1.20733,-1.59352,-0.273983
1.20247,-1.53163,-0.27169
1.20632,-1.49639,-0.273322
1.20801,-1.4467,-0.273966
1.13904,-0.14986,-0.24048
1.13748,-0.047281,-0.239562
1.13451,0.102494,-0.237917
1.12384,0.252784,-0.232845
1.13931,0.460013,-0.239266
0.915276,0.539901,-0.139546
1.11295,0.665544,-0.227106
0.747831,0.471575,-0.065294
0.709813,0.516642,-0.048303
0.824866,0.61953,-0.0992
0.854485,0.648221,-0.112298
1.04511,0.810586,-0.196643
1.04431,0.85549,-0.196188
1.12138,0.928019,-0.230273
0.982413,1.22651,-0.167874
0.656645,0.827087,-0.023999
0.455574,0.698382,0.065062
0.617412,1.07224,-0.00603
0.703002,1.24943,-0.043673
0.705961,1.26731,-0.044949
0.303932,0.886309,0.132852
0.400772,1.20213,0.090514
0.150318,1.1862,0.201764
-0.402114,1.27778,0.447428
-0.500793,1.22921,0.491168
-0.310449,-0.399399,0.398951
1.23559,-1.69877,-0.271559
1.25311,-1.53503,-0.278768
0.377236,-0.420973,0.101917
0.903076,-0.409174,-0.125149
1.15511,-0.462772,-0.234112
1.17968,-0.447715,-0.244688
1.17584,-0.397216,-0.24292
1.17247,-0.34234,-0.241347
1.17652,-0.296583,-0.242994
1.17914,-0.245223,-0.244015
1.16638,-0.197449,-0.238399
1.16444,-0.147071,-0.237453
1.17164,-0.098101,-0.240456
1.16424,-0.048206,-0.237149
1.15946,0.055254,-0.234859
1.15937,0.104332,-0.234714
1.16206,0.154096,-0.235766
1.15656,0.203116,-0.233287
1.1646,0.255301,-0.236642
1.0119,0.286196,-0.170633
1.15839,0.33995,-0.233777
1.16623,0.354053,-0.237135
1.16996,0.403028,-0.238638
1.16934,0.451692,-0.238265
1.15562,0.502124,-0.232228
0.820758,0.363419,-0.087916
0.720167,0.329772,-0.044547
0.722022,0.354744,-0.045294
0.704873,0.411789,-0.037764
1.16376,0.700612,-0.235312
1.13617,0.704884,-0.223389
0.881303,0.555422,-0.113644
0.694367,0.50312,-0.033027
0.87366,0.660354,-0.110115
1.08222,0.88336,-0.1997
1.16827,0.963361,-0.236688
1.16519,1.00489,-0.235269
1.16662,1.05186,-0.235783
1.16808,1.1007,-0.236308
1.16958,1.16166,-0.236821
1.16872,1.20207,-0.236361
1.17473,1.25124,-0.238851
1.08036,1.27623,-0.19804
1.02722,1.24481,-0.17516
0.89449,1.09086,-0.118173
0.478206,0.820603,0.061017
0.6002,1.04773,0.008826
0.626453,1.23637,-0.0021
0.446467,0.880637,0.074854
0.381515,1.13791,0.103466
-0.203027,-0.399796,0.349866
-0.201417,-0.400828,0.349188
-0.208148,-2.2199,0.348067
0.150227,-0.388612,0.201672
1.26107,-1.72712,-0.267317
1.26374,-1.66988,-0.268315
1.27069,-1.64951,-0.271186
1.27611,-1.5989,-0.273348
1.27949,-1.4942,-0.274541
1.20086,-0.460322,-0.239306
1.20539,-0.449419,-0.241186
1.21197,-0.395513,-0.243828
1.20619,-0.344844,-0.241293
1.20671,-0.297121,-0.24141
1.2002,-0.248645,-0.23857
1.20286,-0.197129,-0.239575
1.20637,-0.146113,-0.240938
1.20012,-0.088844,-0.238191
1.20137,-0.043947,-0.238618
1.20119,0.051422,-0.238335
1.20136,0.227544,-0.238025
1.20025,0.25051,-0.23751
1.02718,0.24886,-0.164898
1.20569,0.389137,-0.23949
1.20252,0.400375,-0.238137
1.20255,0.469159,-0.238001
1.20372,0.508172,-0.238405
0.958527,0.423989,-0.135711
0.753998,0.395102,-0.049958
0.750795,0.402066,-0.048599
0.967361,0.608271,-0.139018
0.655798,0.472696,-0.008587
0.926751,0.698484,-0.121783
1.20554,0.999461,-0.238102
1.20151,1.00508,-0.2364
1.20319,1.06191,-0.236985
1.20882,1.1152,-0.239229
1.20584,1.15224,-0.237901
1.20736,1.20535,-0.238422
1.20069,1.25207,-0.235521
1.11127,1.27415,-0.197956
0.354424,0.689847,0.118334
0.250968,0.699315,0.161763
0.358073,1.06142,0.117609
0.162192,1.24309,0.200191
-0.501952,1.26211,0.478893
-0.205159,-0.590788,0.347721
-0.206203,-0.601113,0.348124
-0.198098,-0.609875,0.344801
-0.459529,-2.17976,0.447992
-0.232703,-2.26637,0.355331
-0.214381,-2.26861,0.347857
-0.095264,-2.28594,0.299257
0.362653,-0.474844,0.116482
1.30035,-1.6819,-0.268412
1.30608,-1.60199,-0.270576
1.304,-1.58537,-0.269691
1.31637,-1.54529,-0.274648
0.401501,-0.401904,0.100801
1.25036,-0.331431,-0.245116
1.23442,0.104522,-0.237675
1.23769,0.151292,-0.238909
1.13441,0.330192,-0.196417
0.760873,0.342083,-0.044103
1.21759,0.735145,-0.229452
0.910396,0.575394,-0.104558
0.615219,0.441145,0.015492
1.15038,0.924072,-0.201645
1.06881,1.23081,-0.167727
0.806063,0.931799,-0.061253
0.704534,0.81922,-0.020104
0.577621,0.858729,0.031722
0.481371,0.916543,0.071087
0.281409,0.601329,0.151928
0.26802,0.748191,0.157704
0.286082,0.824079,0.150504
0.409392,1.27011,0.101196
0.164606,1.26194,0.200974
-0.301505,1.21533,0.390901
-0.322488,1.27436,0.399583
0.279056,-0.453499,0.15382
0.349138,-0.502861,0.125996
0.351176,-0.501289,0.125193
1.27326,-1.65466,-0.241984
1.27996,-1.64874,-0.244623
0.863508,-0.99466,-0.078503
0.406147,-0.454239,0.103552
0.503962,-0.399111,0.064984
1.26206,-0.467186,-0.235001
1.28272,-0.448399,-0.243131
1.28582,-0.397203,-0.244247
1.27736,-0.299864,-0.240694
1.27447,-0.249954,-0.239444
1.29095,-0.197884,-0.245848
1.28554,-0.14859,-0.243602
1.28724,-0.094642,-0.244159
1.27842,-0.046442,-0.240567
1.27543,0.054221,-0.239169
1.27387,0.101548,-0.238448
1.272,0.154938,-0.237595
1.26348,0.201552,-0.234126
1.26628,0.250275,-0.235125
1.24986,0.301333,-0.228524
1.08735,0.266954,-0.164322
1.26399,0.379634,-0.233942
1.27443,0.402012,-0.238024
1.28189,0.450065,-0.24087
1.28487,0.504591,-0.241931
0.908194,0.403263,-0.09317
0.924138,0.582049,-0.099091
1.04315,0.803716,-0.145687
1.26466,1.01323,-0.232845
1.26783,1.05314,-0.234012
1.27499,1.10758,-0.236729
1.27488,1.15765,-0.236575
1.2754,1.21022,-0.236668
1.27334,1.25133,-0.235765
1.17961,1.27477,-0.198643
0.89606,1.00729,-0.087072
0.663661,0.968712,0.004762
0.790959,1.16967,-0.045153
0.830758,1.24111,-0.060741
0.417917,0.686198,0.10135
-0.353763,-0.3987,0.399744
-0.352136,-0.400418,0.399117
-0.471501,-2.21287,0.440994
-0.358726,-2.21339,0.39776
-0.280299,-2.25011,0.367616
-0.135643,-2.30648,0.31204
0.592346,-0.882595,0.03601
1.30603,-1.6179,-0.239162
1.35225,-1.64649,-0.256942
1.36819,-1.65149,-0.263061
0.385116,-0.399546,0.116487
1.30074,-0.459725,-0.234654
1.32494,-0.448045,-0.243905
1.32008,-0.39976,-0.241939
1.31785,-0.346869,-0.240972
1.31744,-0.295468,-0.240702
1.32079,-0.245564,-0.241881
1.32618,-0.196327,-0.243842
1.32346,-0.146262,-0.242691
1.32746,-0.097265,-0.244121
1.31681,-0.047672,-0.239929
1.30913,0.05546,-0.236767
1.31775,0.104691,-0.239964
1.31543,0.153534,-0.238972
1.31152,0.202328,-0.237367
1.31336,0.252444,-0.237965
1.30803,0.301661,-0.235816
1.2542,0.307347,-0.21517
1.30755,0.397923,-0.235425
1.3104,0.40536,-0.236503
1.3107,0.451863,-0.236518
1.30632,0.51118,-0.234711
1.30902,0.553877,-0.235654
1.28662,0.565064,-0.227045
0.811815,0.362827,-0.045458
0.91551,0.546305,-0.084817
1.09375,0.802253,-0.1526
0.952032,0.703359,-0.098481
0.787391,0.590594,-0.035607
1.19791,0.946869,-0.192221
1.21786,1.26678,-0.199182
1.13445,1.23147,-0.167282
0.928343,1.01354,-0.088736
0.753092,0.826234,-0.021953
0.670453,0.949059,0.00999
0.801309,1.14899,-0.039746
0.859743,1.24573,-0.06194
0.857935,1.25453,-0.061228
0.848226,1.26317,-0.057488
0.820559,1.25577,-0.046897
0.53825,0.831101,0.060418
0.473483,0.868099,0.085327
0.302891,0.605216,0.150161
0.239348,0.651278,0.17462
0.30194,1.27986,0.151971
-0.204599,1.21017,0.346007
-0.503868,-2.13903,0.447444
-0.201266,-2.19109,0.334907
-0.107532,-2.29439,0.299861
1.13612,-1.69202,-0.160908
0.75878,-0.39956,-0.017957
1.35546,-0.463721,-0.239778
1.36105,-0.444954,-0.241814
1.36777,-0.399273,-0.244214
1.36637,-0.345151,-0.243578
1.36739,-0.299119,-0.243859
1.36438,-0.246373,-0.242627
1.37443,-0.196367,-0.246258
1.36514,-0.144025,-0.242694
1.37468,-0.094042,-0.24613
1.35803,-0.049005,-0.239849
1.36272,0.051265,-0.241376
1.36025,0.101422,-0.240354
1.35988,0.151877,-0.240107
1.3597,0.202704,-0.239931
1.35967,0.254047,-0.23981
1.35424,0.304797,-0.237685
1.17343,0.291982,-0.170537
1.1509,0.348459,-0.162044
1.35833,0.425643,-0.238947
1.35207,0.450891,-0.236568
1.35012,0.533699,-0.235667
0.85076,0.379266,-0.050469
1.1117,0.669749,-0.146796
1.08321,0.6723,-0.136205
0.976527,0.611228,-0.0967
1.22669,0.975276,-0.188865
1.25599,1.20382,-0.199265
1.23418,1.24636,-0.191069
1.1944,1.22693,-0.176332
0.926679,0.982181,-0.077389
0.767768,1.06676,-0.018168
0.822293,1.15443,-0.038238
0.71181,1.10316,0.0027
0.308548,0.898054,0.152086
0.411388,1.22948,0.114585
-0.351781,1.27829,0.39823
-0.500114,1.13808,0.453041
-0.500003,1.05426,0.452821
-0.492528,1.02796,0.449987
-0.487167,0.995896,0.447927
-0.488496,0.948296,0.448319
-0.493268,0.883792,0.449955
-0.490437,0.837282,0.448804
-0.492945,0.787469,0.449629
-0.489219,0.746256,0.448157
-0.488674,0.699346,0.447854
-0.521718,-1.80675,0.448391
-0.522546,-1.86616,0.448562
-0.525185,-1.90502,0.449429
-0.522954,-1.95891,0.448512
-0.517578,-2.00424,0.446483
-0.523176,-2.05969,0.448378
-0.50139,-2.1579,0.440335
-0.302851,-2.18946,0.368878
-0.261012,-2.14939,0.353919
1.2685,-1.64502,-0.194989
0.417508,-0.399339,0.113657
1.12649,-0.411913,-0.141305
1.40438,-0.464719,-0.24134
1.40006,-0.428187,-0.239709
1.40673,-0.395435,-0.242035
1.41106,-0.348451,-0.243493
1.40293,-0.299175,-0.240466
1.41287,-0.247646,-0.243932
1.41459,-0.194838,-0.244437
1.41489,-0.1488,-0.244446
1.40863,-0.096047,-0.242082
1.40062,-0.043943,-0.239093
1.40531,0.072082,-0.240532
1.4054,0.104453,-0.240495
1.40396,0.156297,-0.239869
1.40351,0.202,-0.239611
1.40336,0.261371,-0.239429
1.40168,0.307755,-0.238727
1.22978,0.389714,-0.17674
1.29173,0.47508,-0.198835
1.39929,0.558722,-0.237333
1.40343,0.575173,-0.238786
1.39553,0.601602,-0.23589
1.02594,0.457154,-0.103301
0.735825,0.452265,0.001007
0.404464,0.315659,0.119867
0.580099,0.461877,0.057024
0.749329,0.605437,-0.003523
0.750246,0.617184,-0.003827
0.748762,0.655566,-0.003212
0.747084,0.701813,-0.00251
0.750596,0.730305,-0.003713
0.769831,0.76259,-0.010561
0.73199,0.994624,0.003539
0.736445,1.00989,0.00197
0.7327,1.05147,0.003405
0.459473,0.722057,0.100951
0.319088,0.596951,0.151165
-0.532035,-1.703,0.445883
-0.524947,-1.75606,0.443306
-0.402764,-2.21787,0.399837
-0.256379,-2.17345,0.349024
-0.254093,-2.23023,0.348109
0.452201,-0.403138,0.106355
0.602366,-0.404213,0.054131
1.15058,-0.407674,-0.136524
1.45193,-0.449909,-0.241414
1.45861,-0.394488,-0.243617
1.45645,-0.344502,-0.242759
1.45276,-0.295028,-0.241373
1.45877,-0.248039,-0.243362
1.46891,-0.194867,-0.246776
1.46918,-0.147249,-0.24677
1.46281,-0.092717,-0.24444
1.45257,-0.045434,-0.240777
1.45319,0.147847,-0.240584
1.45257,0.154494,-0.240355
1.45316,0.249293,-0.240358
1.45212,0.255939,-0.239984
1.45358,0.318177,-0.24036
1.28855,0.325002,-0.182954
0.997646,0.304371,-0.081832
1.1305,0.367977,-0.127899
1.31454,0.435219,-0.191759
1.43238,0.481861,-0.232639
1.43885,0.505927,-0.234839
1.30191,0.510892,-0.187205
1.4502,0.584885,-0.23862
1.44374,0.605107,-0.236329
1.30836,0.582793,-0.189298
0.386698,0.300512,0.130625
0.686663,0.552124,0.026841
0.711177,0.57741,0.018369
0.711695,0.929491,0.018935
0.698969,1.066,0.023649
0.372352,0.644773,0.136343
0.292721,0.538524,0.16381
0.396604,1.17746,0.129036
-0.257409,-0.400752,0.349998
-0.499087,-1.48604,0.428953
-0.1167,-2.2459,0.298802
1.13932,-1.67978,-0.122242
1.15318,-1.66934,-0.126879
0.907,-0.409228,-0.041462
1.45739,-0.46464,-0.226605
1.50132,-0.448974,-0.24134
1.5063,-0.398854,-0.242909
1.50145,-0.346894,-0.241169
1.50338,-0.297296,-0.241712
1.50196,-0.247589,-0.24113
1.50846,-0.19951,-0.243214
1.50097,-0.143066,-0.240577
1.50256,-0.094949,-0.241009
1.50227,-0.026276,-0.240766
1.50537,0.05611,-0.241636
1.49915,0.090146,-0.239471
1.50119,0.104019,-0.240129
1.50281,0.166296,-0.240542
1.5047,0.342748,-0.240804
1.50181,0.356463,-0.239805
1.49571,0.362182,-0.237742
1.42354,0.358251,-0.213489
0.926464,0.249827,-0.046614
0.925424,0.254027,-0.046256
1.05207,0.346306,-0.088635
1.47495,0.517057,-0.230437
1.32435,0.484001,-0.17988
1.49574,0.609306,-0.237231
1.50115,0.619427,-0.239027
1.48014,0.650024,-0.2319
1.03057,0.46184,-0.081164
0.708418,0.898052,0.028054
0.659441,1.03034,0.044798
0.570469,0.896924,0.074426
0.353026,0.579349,0.146855
-0.250269,-0.398699,0.3438
-0.403151,-2.19825,0.389206
-0.393473,-2.19719,0.386094
1.26784,-1.64147,-0.147226
1.21883,-0.410689,-0.128871
1.26397,-0.413417,-0.143398
1.51163,-0.465208,-0.223186
1.56486,-0.466295,-0.240314
1.56963,-0.444649,-0.241804
1.56356,-0.397415,-0.239752
1.57535,-0.347683,-0.243441
1.5857,-0.297566,-0.246664
1.60055,-0.277883,-0.251402
1.58611,-0.245788,-0.246689
1.59847,-0.232878,-0.250639
1.60036,-0.218333,-0.251214
1.5935,-0.195316,-0.24896
1.59468,-0.144168,-0.249232
1.59772,-0.129817,-0.250181
1.58961,-0.09285,-0.247493
1.56953,-0.048773,-0.240939
1.57047,0.05118,-0.241032
1.56448,0.100876,-0.239003
1.56465,0.150972,-0.238951
1.56713,0.201661,-0.239641
1.56527,0.252188,-0.238939
1.56287,0.302964,-0.238057
1.57476,0.357438,-0.24177
0.952107,0.2513,-0.041669
